id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
1750,CYGT,medium_airport,Igloolik Airport,69.3647003174,-81.8161010742,174,NA,CA,CA-NU,Igloolik,yes,CYGT,YGT,NA,NA,https://en.wikipedia.org/wiki/Igloolik_Airport,NA
1752,CYGW,medium_airport,Kuujjuarapik Airport,55.281898498535156,-77.76529693603516,34,NA,CA,CA-QC,Kuujjuarapik,yes,CYGW,YGW,NA,NA,https://en.wikipedia.org/wiki/Kuujjuarapik_Airport,NA
1753,CYGX,medium_airport,Gillam Airport,56.35749816894531,-94.710601806640625,476,NA,CA,CA-MB,Gillam,yes,CYGX,YGX,NA,NA,https://en.wikipedia.org/wiki/Gillam_Airport,NA
1754,CYGZ,medium_airport,Grise Fiord Airport,76.4261016846,-82.90920257570001,146,NA,CA,CA-NU,Grise Fiord,yes,CYGZ,YGZ,NA,NA,https://en.wikipedia.org/wiki/Grise_Fiord_Airport,NA
1755,CYHA,medium_airport,Quaqtaq Airport,61.0463981628418,-69.6177978515625,103,NA,CA,CA-QC,Quaqtaq,yes,CYHA,YQC,NA,NA,https://en.wikipedia.org/wiki/Quaqtaq_Airport,YHA
1757,CYHD,medium_airport,Dryden Regional Airport,49.831699,-92.744202,1354,NA,CA,CA-ON,Dryden,yes,CYHD,YHD,NA,NA,https://en.wikipedia.org/wiki/Dryden_Regional_Airport,NA
1760,CYHH,medium_airport,Nemiscau Airport,51.69110107421875,-76.1355972290039,802,NA,CA,CA-QC,Nemiscau,yes,CYHH,YNS,NA,NA,https://en.wikipedia.org/wiki/Nemiscau_Airport,YHH
1761,CYHI,medium_airport,Ulukhaktok Holman Airport,70.76280212402344,-117.80599975585938,117,NA,CA,CA-NT,Ulukhaktok,yes,CYHI,YHI,NA,NA,https://en.wikipedia.org/wiki/Ulukhaktok/Holman_Airport,NA
1762,CYHK,medium_airport,Gjoa Haven Airport,68.635597229,-95.84970092770001,152,NA,CA,CA-NU,Gjoa Haven,yes,CYHK,YHK,NA,NA,https://en.wikipedia.org/wiki/Gjoa_Haven_Airport,NA
1763,CYHM,medium_airport,John C. Munro Hamilton International Airport,43.173599243199995,-79.93499755859999,780,NA,CA,CA-ON,Hamilton,yes,CYHM,YHM,NA,http://www.flyhi.ca/,https://en.wikipedia.org/wiki/Hamilton/John_C._Munro_International_Airport,Mount Hope Airport
1765,CYHO,medium_airport,Hopedale Airport,55.448299407958984,-60.228599548339844,39,NA,CA,CA-NL,Hopedale,yes,CYHO,YHO,NA,NA,https://en.wikipedia.org/wiki/Hopedale_Airport,NA
1766,CYHR,medium_airport,Chevery Airport,50.46889877319336,-59.63669967651367,39,NA,CA,CA-QC,Chevery,yes,CYHR,YHR,NA,NA,https://en.wikipedia.org/wiki/Chevery_Airport,NA
1768,CYHU,medium_airport,Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348,90,NA,CA,CA-QC,Montréal,yes,CYHU,YHU,NA,http://www.dashl.ca/,https://en.wikipedia.org/wiki/Montr%C3%A9al/St-Hubert_Airport,NA
1769,CYHY,medium_airport,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,541,NA,CA,CA-NT,Hay River,yes,CYHY,YHY,NA,NA,https://en.wikipedia.org/wiki/Hay_River_Airport,NA
1770,CYHZ,large_airport,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,477,NA,CA,CA-NS,Halifax,yes,CYHZ,YHZ,NA,http://www.hiaa.ca/,https://en.wikipedia.org/wiki/Halifax_International_Airport,Robert L. Stanfield International Airport
1774,CYIK,medium_airport,Ivujivik Airport,62.417301177978516,-77.92530059814453,126,NA,CA,CA-QC,Ivujivik,yes,CYIK,YIK,NA,NA,https://en.wikipedia.org/wiki/Ivujivik_Airport,NA
1775,CYIO,medium_airport,Pond Inlet Airport,72.6832962036,-77.9666976929,181,NA,CA,CA-NU,Pond Inlet,yes,CYIO,YIO,NA,NA,https://en.wikipedia.org/wiki/Pond_Inlet_Airport,NA
1776,CYIV,medium_airport,Island Lake Airport,53.857200622558594,-94.65360260009766,770,NA,CA,CA-MB,Island Lake,yes,CYIV,YIV,NA,NA,https://en.wikipedia.org/wiki/Island_Lake_Airport,NA
1783,CYJT,medium_airport,Stephenville Airport,48.5442008972168,-58.54999923706055,84,NA,CA,CA-NL,Stephenville,yes,CYJT,YJT,NA,NA,https://en.wikipedia.org/wiki/Stephenville_Airport,NA
1784,CYKA,medium_airport,Kamloops Airport,50.7022018433,-120.444000244,1133,NA,CA,CA-BC,Kamloops,yes,CYKA,YKA,NA,NA,https://en.wikipedia.org/wiki/Kamloops_Airport,NA
1786,CYKD,medium_airport,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,23,NA,CA,CA-NT,Aklavik,yes,CYKD,LAK,NA,NA,https://en.wikipedia.org/wiki/Aklavik_Airport,YKD
1787,CYKF,medium_airport,Waterloo Airport,43.460800170899994,-80.3786010742,1055,NA,CA,CA-ON,Kitchener,yes,CYKF,YKF,NA,http://www.waterlooairport.ca/,https://en.wikipedia.org/wiki/Region_of_Waterloo_International_Airport,"Kitchener, Cambridge, YFK"
1788,CYKG,medium_airport,Kangiqsujuaq (Wakeham Bay) Airport,61.5886001587,-71.929397583,501,NA,CA,CA-QC,Kangiqsujuaq,yes,CYKG,YWB,NA,NA,https://en.wikipedia.org/wiki/Kangiqsujuaq_(Wakeham_Bay)_Airport,YKG
1790,CYKL,medium_airport,Schefferville Airport,54.805301666259766,-66.8052978515625,1709,NA,CA,CA-QC,Schefferville,yes,CYKL,YKL,NA,NA,https://en.wikipedia.org/wiki/Schefferville_Airport,NA
1791,CYKO,medium_airport,Akulivik Airport,60.818599700927734,-78.14859771728516,75,NA,CA,CA-QC,Akulivik,yes,CYKO,AKV,NA,NA,https://en.wikipedia.org/wiki/Akulivik_Airport,YKO
1792,CYKQ,medium_airport,Waskaganish Airport,51.47330093383789,-78.75830078125,80,NA,CA,CA-QC,Waskaganish,yes,CYKQ,YKQ,NA,NA,https://en.wikipedia.org/wiki/Waskaganish_Airport,NA
1796,CYLA,medium_airport,Aupaluk Airport,59.29669952392578,-69.599700927734375,119,NA,CA,CA-QC,Aupaluk,yes,CYLA,YPJ,NA,NA,https://en.wikipedia.org/wiki/Aupaluk_Airport,YLA
1798,CYLC,medium_airport,Kimmirut Airport,62.8499984741,-69.88330078119999,175,NA,CA,CA-NU,Kimmirut,yes,CYLC,YLC,NA,NA,https://en.wikipedia.org/wiki/Kimmirut_Airport,NA
1800,CYLH,medium_airport,Lansdowne House Airport,52.19559860229492,-87.93419647216797,834,NA,CA,CA-ON,Lansdowne House,yes,CYLH,YLH,NA,NA,https://en.wikipedia.org/wiki/Lansdowne_House_Airport,NA
1802,CYLK,medium_airport,Lutselk'e Airport,62.418303,-110.681998,596,NA,CA,CA-NT,Lutselk'e,yes,CYLK,YSG,NA,NA,https://en.wikipedia.org/wiki/Lutselk'e_Airport,"YLK, EL3, Snowdrift Airport"
1803,CYLL,medium_airport,Lloydminster Airport,53.309200286865234,-110.072998046875,2193,NA,CA,CA-AB,Lloydminster,yes,CYLL,YLL,NA,NA,https://en.wikipedia.org/wiki/Lloydminster_Airport,NA
1807,CYLU,medium_airport,Kangiqsualujjuaq (Georges River) Airport,58.71139907836914,-65.9927978515625,215,NA,CA,CA-QC,Kangiqsualujjuaq,yes,CYLU,XGR,NA,NA,https://en.wikipedia.org/wiki/Kangiqsualujjuaq_(Georges_River)_Airport,YLU
1808,CYLW,medium_airport,Kelowna International Airport,49.9561004639,-119.377998352,1421,NA,CA,CA-BC,Kelowna,yes,CYLW,YLW,NA,http://www.kelowna.ca/CM/Page68.aspx,https://en.wikipedia.org/wiki/Kelowna_International_Airport,"Kelowna, Okanagan"
1812,CYMH,medium_airport,Mary's Harbour Airport,52.302799224853516,-55.847198486328125,38,NA,CA,CA-NL,Mary's Harbour,yes,CYMH,YMH,NA,NA,https://en.wikipedia.org/wiki/Mary's_Harbour_Airport,NA
1815,CYMM,medium_airport,Fort McMurray Airport,56.653301239,-111.222000122,1211,NA,CA,CA-AB,Fort McMurray,yes,CYMM,YMM,NA,NA,https://en.wikipedia.org/wiki/Fort_McMurray_Airport,NA
1816,CYMO,medium_airport,Moosonee Airport,51.291099548339844,-80.60780334472656,30,NA,CA,CA-ON,Moosonee,yes,CYMO,YMO,NA,NA,https://en.wikipedia.org/wiki/Moosonee_Airport,NA
1817,CYMT,medium_airport,Chapais Airport,49.77190017700195,-74.5280990600586,1270,NA,CA,CA-QC,Chibougamau,yes,CYMT,YMT,NA,NA,https://en.wikipedia.org/wiki/Chibougamau/Chapais_Airport,NA
1818,CYMU,medium_airport,Umiujaq Airport,56.53609848022461,-76.51830291748047,250,NA,CA,CA-QC,Umiujaq,yes,CYMU,YUD,NA,NA,https://en.wikipedia.org/wiki/Umiujaq_Airport,YMU
1822,CYNA,medium_airport,Natashquan Airport,50.189998626708984,-61.78919982910156,39,NA,CA,CA-QC,Natashquan,yes,CYNA,YNA,NA,NA,https://en.wikipedia.org/wiki/Natashquan_Airport,NA
1823,CYNC,medium_airport,Wemindji Airport,53.01060104370117,-78.83110046386719,66,NA,CA,CA-QC,Wemindji,yes,CYNC,YNC,NA,NA,https://en.wikipedia.org/wiki/Wemindji_Airport,NA
1824,CYND,medium_airport,Ottawa / Gatineau Airport,45.521702,-75.563599,211,NA,CA,CA-QC,Gatineau,yes,CYND,YND,CYND,http://www.ego-airport.ca/english/propos_ego/,https://en.wikipedia.org/wiki/Ottawa-Gatineau_Airport,YND
1825,CYNE,medium_airport,Norway House Airport,53.95830154418945,-97.84420013427734,734,NA,CA,CA-MB,Norway House,yes,CYNE,YNE,NA,NA,https://en.wikipedia.org/wiki/Norway_House_Airport,NA
1828,CYNL,medium_airport,Points North Landing Airport,58.27669906616211,-104.08200073242188,1605,NA,CA,CA-SK,Points North Landing,yes,CYNL,YNL,NA,NA,https://en.wikipedia.org/wiki/Points_North_Landing_Airport,NA
1833,CYOC,medium_airport,Old Crow Airport,67.57060241699219,-139.83900451660156,824,NA,CA,CA-YT,Old Crow,yes,CYOC,YOC,NA,NA,https://en.wikipedia.org/wiki/Old_Crow_Airport,NA
1835,CYOH,medium_airport,Oxford House Airport,54.93330001831055,-95.278900146484375,663,NA,CA,CA-MB,Oxford House,yes,CYOH,YOH,NA,NA,https://en.wikipedia.org/wiki/Oxford_House_Airport,NA
1836,CYOJ,medium_airport,High Level Airport,58.62139892578125,-117.16500091552734,1110,NA,CA,CA-AB,High Level,yes,CYOJ,YOJ,NA,NA,https://en.wikipedia.org/wiki/High_Level_Airport,NA
1838,CYOP,medium_airport,Rainbow Lake Airport,58.49140167236328,-119.40799713134766,1759,NA,CA,CA-AB,Rainbow Lake,yes,CYOP,YOP,NA,NA,https://en.wikipedia.org/wiki/Rainbow_Lake_Airport,NA
1840,CYOW,large_airport,Ottawa Macdonald-Cartier International Airport,45.3224983215332,-75.66919708251953,374,NA,CA,CA-ON,Ottawa,yes,CYOW,YOW,YOW,http://www.ottawa-airport.ca/,https://en.wikipedia.org/wiki/Ottawa_Macdonald-Cartier_International_Airport,"Uplands, UUP, CUUP"
1842,CYPA,medium_airport,Prince Albert Glass Field,53.214199066199996,-105.672996521,1405,NA,CA,CA-SK,Prince Albert,yes,CYPA,YPA,NA,NA,https://en.wikipedia.org/wiki/Prince_Albert_(Glass_Field)_Airport,NA
1843,CYPC,medium_airport,Paulatuk (Nora Aliqatchialuk Ruben) Airport,69.3608381154,-124.075469971,15,NA,CA,CA-NT,Paulatuk,yes,CYPC,YPC,NA,NA,https://en.wikipedia.org/wiki/Paulatuk_Airport,NA
1845,CYPE,medium_airport,Peace River Airport,56.226898,-117.446999,1873,NA,CA,CA-AB,Peace River,yes,CYPE,YPE,NA,NA,https://en.wikipedia.org/wiki/Peace_River_Airport,NA
1847,CYPH,medium_airport,Inukjuak Airport,58.471900939941406,-78.07689666748047,83,NA,CA,CA-QC,Inukjuak,yes,CYPH,YPH,NA,NA,https://en.wikipedia.org/wiki/Inukjuak_Airport,NA
1849,CYPL,medium_airport,Pickle Lake Airport,51.4463996887207,-90.214202880859375,1267,NA,CA,CA-ON,Pickle Lake,yes,CYPL,YPL,NA,NA,https://en.wikipedia.org/wiki/Pickle_Lake_Airport,NA
1850,CYPM,medium_airport,Pikangikum Airport,51.819698333740234,-93.973297119140625,1114,NA,CA,CA-ON,Pikangikum,yes,CYPM,YPM,NA,NA,https://en.wikipedia.org/wiki/Pikangikum_Airport,NA
1852,CYPO,medium_airport,Peawanuck Airport,54.98809814453125,-85.44329833984375,173,NA,CA,CA-ON,Peawanuck,yes,CYPO,YPO,NA,NA,https://en.wikipedia.org/wiki/Peawanuck_Airport,NA
1855,CYPR,medium_airport,Prince Rupert Airport,54.286098480199996,-130.445007324,116,NA,CA,CA-BC,Prince Rupert,yes,CYPR,YPR,NA,http://www.ypr.ca/,https://en.wikipedia.org/wiki/Prince_Rupert_Airport,NA
1859,CYPW,medium_airport,Powell River Airport,49.83420181274414,-124.5,425,NA,CA,CA-BC,Powell River,yes,CYPW,YPW,NA,NA,https://en.wikipedia.org/wiki/Powell_River_Airport,NA
1861,CYPY,medium_airport,Fort Chipewyan Airport,58.7672004699707,-111.11699676513672,761,NA,CA,CA-AB,Fort Chipewyan,yes,CYPY,YPY,NA,NA,https://en.wikipedia.org/wiki/Fort_Chipewyan_Airport,NA
1864,CYQB,medium_airport,Quebec Jean Lesage International Airport,46.7911,-71.393303,244,NA,CA,CA-QC,Quebec,yes,CYQB,YQB,YQB,http://www.aeroportdequebec.com/,https://en.wikipedia.org/wiki/Qu%C3%A9bec/Jean_Lesage_International_Airport,Quebec City
1865,CYQD,medium_airport,The Pas Airport,53.97140121459961,-101.09100341796875,887,NA,CA,CA-MB,The Pas,yes,CYQD,YQD,NA,NA,https://en.wikipedia.org/wiki/The_Pas_Airport,NA
1867,CYQG,medium_airport,Windsor Airport,42.27560043334961,-82.955596923828125,622,NA,CA,CA-ON,Windsor,yes,CYQG,YQG,NA,NA,https://en.wikipedia.org/wiki/Windsor_Airport,NA
1870,CYQK,medium_airport,Kenora Airport,49.788299560546875,-94.36309814453125,1332,NA,CA,CA-ON,Kenora,yes,CYQK,YQK,NA,NA,https://en.wikipedia.org/wiki/Kenora_Airport,NA
1871,CYQL,medium_airport,Lethbridge County Airport,49.6302986145,-112.800003052,3048,NA,CA,CA-AB,Lethbridge,yes,CYQL,YQL,NA,NA,https://en.wikipedia.org/wiki/Lethbridge_County_Airport,Kenyon Field
1872,CYQM,medium_airport,Greater Moncton Roméo LeBlanc International Airport,46.112202,-64.678596,232,NA,CA,CA-NB,Moncton,yes,CYQM,YQM,NA,https://cyqm.ca/,https://en.wikipedia.org/wiki/Greater_Moncton_International_Airport,"CYQM, YQM, Moncton"
1873,CYQN,medium_airport,Nakina Airport,50.18280029296875,-86.69640350341797,1057,NA,CA,CA-ON,Nakina,yes,CYQN,YQN,NA,NA,https://en.wikipedia.org/wiki/Nakina_Airport,NA
1874,CYQQ,medium_airport,Comox Valley Airport / CFB Comox,49.7108,-124.887001,84,NA,CA,CA-BC,Comox,yes,CYQQ,YQQ,NA,NA,https://en.wikipedia.org/wiki/CFB_Comox,CFB Comox
1875,CYQR,medium_airport,Regina International Airport,50.43190002441406,-104.66600036621094,1894,NA,CA,CA-SK,Regina,yes,CYQR,YQR,NA,NA,https://en.wikipedia.org/wiki/Regina_International_Airport,"YQR, Roland J. Groome International"
1877,CYQT,medium_airport,Thunder Bay Airport,48.37189865112305,-89.32389831542969,653,NA,CA,CA-ON,Thunder Bay,yes,CYQT,YQT,NA,NA,https://en.wikipedia.org/wiki/Thunder_Bay_International_Airport,NA
1878,CYQU,medium_airport,Grande Prairie Airport,55.1796989441,-118.885002136,2195,NA,CA,CA-AB,Grande Prairie,yes,CYQU,YQU,NA,http://www.grandeprairieairport.com/,https://en.wikipedia.org/wiki/Grande_Prairie_Airport,NA
1881,CYQX,medium_airport,Gander International Airport,48.9369010925293,-54.56809997558594,496,NA,CA,CA-NL,Gander,yes,CYQX,YQX,NA,NA,https://en.wikipedia.org/wiki/Gander_International_Airport,CFB Gander
1882,CYQY,medium_airport,Sydney / J.A. Douglas McCurdy Airport,46.1614,-60.047798,203,NA,CA,CA-NS,Sydney,yes,CYQY,YQY,NA,http://www.sydneyairport.ca/,https://en.wikipedia.org/wiki/Sydney/J.A._Douglas_McCurdy_Airport,NA
1883,CYQZ,medium_airport,Quesnel Airport,53.026100158691406,-122.51000213623047,1789,NA,CA,CA-BC,Quesnel,yes,CYQZ,YQZ,NA,NA,https://en.wikipedia.org/wiki/Quesnel_Airport,NA
1884,CYRA,medium_airport,Rae Lakes Airport,64.11609649658203,-117.30999755859375,723,NA,CA,CA-NT,Gamètì,yes,CYRA,YRA,NA,NA,https://en.wikipedia.org/wiki/Gam%C3%A8t%C3%AC/Rae_Lakes_Airport,NA
1885,CYRB,medium_airport,Resolute Bay Airport,74.7169036865,-94.9693984985,215,NA,CA,CA-NU,Resolute Bay,yes,CYRB,YRB,NA,NA,https://en.wikipedia.org/wiki/Resolute_Bay_Airport,NA
1888,CYRJ,medium_airport,Roberval Airport,48.52000045776367,-72.2656021118164,586,NA,CA,CA-QC,Roberval,yes,CYRJ,YRJ,NA,NA,https://en.wikipedia.org/wiki/Roberval_Airport,NA
1889,CYRL,medium_airport,Red Lake Airport,51.066898345947266,-93.79309844970703,1265,NA,CA,CA-ON,Red Lake,yes,CYRL,YRL,NA,NA,https://en.wikipedia.org/wiki/Red_Lake_Airport,NA
1895,CYRT,medium_airport,Rankin Inlet Airport,62.8114013672,-92.1157989502,94,NA,CA,CA-NU,Rankin Inlet,yes,CYRT,YRT,NA,NA,https://en.wikipedia.org/wiki/Rankin_Inlet_Airport,NA
1897,CYSB,medium_airport,Sudbury Airport,46.625,-80.79889678955078,1141,NA,CA,CA-ON,Sudbury,yes,CYSB,YSB,NA,NA,https://en.wikipedia.org/wiki/Sudbury_Airport,NA
1901,CYSF,medium_airport,Stony Rapids Airport,59.250301361083984,-105.84100341796875,805,NA,CA,CA-SK,Stony Rapids,yes,CYSF,YSF,NA,NA,https://en.wikipedia.org/wiki/Stony_Rapids_Airport,NA
1904,CYSJ,medium_airport,Saint John Airport,45.31610107421875,-65.89029693603516,357,NA,CA,CA-NB,Saint John,yes,CYSJ,YSJ,NA,NA,https://en.wikipedia.org/wiki/Saint_John_Airport,NA
1905,CYSK,medium_airport,Sanikiluaq Airport,56.5377998352,-79.2466964722,104,NA,CA,CA-NU,Sanikiluaq,yes,CYSK,YSK,NA,NA,https://en.wikipedia.org/wiki/Sanikiluaq_Airport,NA
1907,CYSM,medium_airport,Fort Smith Airport,60.020301818847656,-111.96199798583984,671,NA,CA,CA-NT,Fort Smith,yes,CYSM,YSM,NA,NA,https://en.wikipedia.org/wiki/Fort_Smith_Airport,NA
1912,CYST,medium_airport,St. Theresa Point Airport,53.84560012817383,-94.851898193359375,773,NA,CA,CA-MB,St. Theresa Point,yes,CYST,YST,NA,NA,https://en.wikipedia.org/wiki/St._Theresa_Point_Airport,NA
1915,CYSY,medium_airport,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,71.9938964844,-125.242996216,282,NA,CA,CA-NT,Sachs Harbour,yes,CYSY,YSY,NA,NA,https://en.wikipedia.org/wiki/Sachs_Harbour_Airport,NA
1918,CYTE,medium_airport,Cape Dorset Airport,64.2300033569,-76.5267028809,164,NA,CA,CA-NU,Cape Dorset,yes,CYTE,YTE,NA,NA,https://en.wikipedia.org/wiki/Cape_Dorset_Airport,NA
1919,CYTF,medium_airport,Alma Airport,48.50889968869999,-71.64189910889999,445,NA,CA,CA-QC,Alma,yes,CYTF,YTF,NA,NA,https://en.wikipedia.org/wiki/Alma_Airport,NA
1920,CYTH,medium_airport,Thompson Airport,55.80110168457031,-97.86419677734375,729,NA,CA,CA-MB,Thompson,yes,CYTH,YTH,NA,NA,https://en.wikipedia.org/wiki/Thompson_Airport,NA
1921,CYTL,medium_airport,Big Trout Lake Airport,53.81779861450195,-89.89689636230469,729,NA,CA,CA-ON,Big Trout Lake,yes,CYTL,YTL,NA,NA,https://en.wikipedia.org/wiki/Big_Trout_Lake_Airport,NA
1925,CYTS,medium_airport,Timmins/Victor M. Power,48.569698333699996,-81.376701355,967,NA,CA,CA-ON,Timmins,yes,CYTS,YTS,NA,http://portal.timmins.ca/portal/en/timmins/residents/airport,https://en.wikipedia.org/wiki/Timmins_Airport,Timmins Victor M. Power Airport
1926,CYTZ,medium_airport,Billy Bishop Toronto City Centre Airport,43.627499,-79.396202,252,NA,CA,CA-ON,Toronto,yes,CYTZ,YTZ,NA,http://www.torontoport.com/airport.aspx,https://en.wikipedia.org/wiki/Toronto_City_Centre_Airport,"YTO, Toronto Island Airport"
1927,CYUB,medium_airport,Tuktoyaktuk Airport,69.43329620361328,-133.0260009765625,15,NA,CA,CA-NT,Tuktoyaktuk,yes,CYUB,YUB,NA,NA,https://en.wikipedia.org/wiki/Tuktoyaktuk_Airport,NA
1928,CYUL,large_airport,Montreal / Pierre Elliott Trudeau International Airport,45.4706001282,-73.7407989502,118,NA,CA,CA-QC,Montréal,yes,CYUL,YUL,YUL,http://www.admtl.com/passager/Home.aspx,https://en.wikipedia.org/wiki/Montr%C3%A9al-Pierre_Elliott_Trudeau_International_Airport,"YMQ, Dorval Airport"
1929,CYUT,medium_airport,Naujaat Airport,66.5214,-86.224701,80,NA,CA,CA-NU,Repulse Bay,yes,CYUT,YUT,NA,NA,https://en.wikipedia.org/wiki/Repulse_Bay_Airport,Repulse Bay Airport
1930,CYUX,medium_airport,Hall Beach Airport,68.77610015869999,-81.2425,30,NA,CA,CA-NU,Hall Beach,yes,CYUX,YUX,NA,NA,https://en.wikipedia.org/wiki/Hall_Beach_Airport,NA
1931,CYUY,medium_airport,Rouyn Noranda Airport,48.20610046386719,-78.835601806640625,988,NA,CA,CA-QC,Rouyn-Noranda,yes,CYUY,YUY,NA,NA,https://en.wikipedia.org/wiki/Rouyn-Noranda_Airport,NA
1933,CYVC,medium_airport,La Ronge Airport,55.151401519800004,-105.262001038,1242,NA,CA,CA-SK,La Ronge,yes,CYVC,YVC,NA,NA,https://en.wikipedia.org/wiki/La_Ronge_(Barber_Field)_Airport,NA
1937,CYVM,medium_airport,Qikiqtarjuaq Airport,67.5457992554,-64.03140258789999,21,NA,CA,CA-NU,Qikiqtarjuaq,yes,CYVM,YVM,NA,NA,https://en.wikipedia.org/wiki/Qikiqtarjuaq_Airport,NA
1938,CYVO,medium_airport,Val-d'Or Airport,48.0532989502,-77.7827987671,1107,NA,CA,CA-QC,Val-d'Or,yes,CYVO,YVO,NA,http://www.arvo.qc.ca/,https://en.wikipedia.org/wiki/Val-d'Or_Airport,NA
1939,CYVP,medium_airport,Kuujjuaq Airport,58.096099853515625,-68.4269027709961,129,NA,CA,CA-QC,Kuujjuaq,yes,CYVP,YVP,NA,NA,https://en.wikipedia.org/wiki/Kuujjuaq_Airport,NA
1940,CYVQ,medium_airport,Norman Wells Airport,65.28160095214844,-126.7979965209961,238,NA,CA,CA-NT,Norman Wells,yes,CYVQ,YVQ,NA,NA,https://en.wikipedia.org/wiki/Norman_Wells_Airport,NA
1941,CYVR,large_airport,Vancouver International Airport,49.193901062,-123.183998108,14,NA,CA,CA-BC,Vancouver,yes,CYVR,YVR,NA,http://www.yvr.ca/,https://en.wikipedia.org/wiki/Vancouver_International_Airport,NA
1944,CYVZ,medium_airport,Deer Lake Airport,52.655799865722656,-94.0614013671875,1092,NA,CA,CA-ON,Deer Lake,yes,CYVZ,YVZ,NA,NA,https://en.wikipedia.org/wiki/Deer_Lake_Airport_(Ontario),NA
1946,CYWG,large_airport,Winnipeg / James Armstrong Richardson International Airport,49.909999847399995,-97.2398986816,783,NA,CA,CA-MB,Winnipeg,yes,CYWG,YWG,YWG,http://www.waa.ca/,https://en.wikipedia.org/wiki/Winnipeg_James_Armstrong_Richardson_International_Airport,CFB Winnipeg
1948,CYWJ,medium_airport,Déline Airport,65.21109771728516,-123.43599700927734,703,NA,CA,CA-NT,Déline,yes,CYWJ,YWJ,NA,NA,https://en.wikipedia.org/wiki/Deline_Airport,NA
1949,CYWK,medium_airport,Wabush Airport,52.92190170288086,-66.8644027709961,1808,NA,CA,CA-NL,Wabush,yes,CYWK,YWK,NA,NA,https://en.wikipedia.org/wiki/Wabush_Airport,NA
1950,CYWL,medium_airport,Williams Lake Airport,52.1831016541,-122.054000854,3085,NA,CA,CA-BC,Williams Lake,yes,CYWL,YWL,NA,NA,https://en.wikipedia.org/wiki/Williams_Lake_Airport,NA
1952,CYWP,medium_airport,Webequie Airport,52.9593933975,-87.3748683929,685,NA,CA,CA-ON,Webequie,yes,CYWP,YWP,NA,NA,https://en.wikipedia.org/wiki/Webequie_Airport,NA
1955,CYXC,medium_airport,Cranbrook/Canadian Rockies International Airport,49.610801696777,-115.78199768066,3082,NA,CA,CA-BC,Cranbrook,yes,CYXC,YXC,NA,NA,https://en.wikipedia.org/wiki/Cranbrook/Canadian_Rockies_International_Airport,NA
1957,CYXE,medium_airport,Saskatoon John G. Diefenbaker International Airport,52.170799255371094,-106.69999694824219,1653,NA,CA,CA-SK,Saskatoon,yes,CYXE,YXE,NA,NA,https://en.wikipedia.org/wiki/Saskatoon/John_G._Diefenbaker_International_Airport,NA
1958,CYXH,medium_airport,Medicine Hat Airport,50.01890182495117,-110.72100067138672,2352,NA,CA,CA-AB,Medicine Hat,yes,CYXH,YXH,NA,NA,https://en.wikipedia.org/wiki/Medicine_Hat_Airport,NA
1959,CYXJ,medium_airport,Fort St John Airport,56.238098,-120.739998,2280,NA,CA,CA-BC,Fort St.John,yes,CYXJ,YXJ,NA,NA,https://en.wikipedia.org/wiki/Fort_St._John_Airport,BZ3
1961,CYXL,medium_airport,Sioux Lookout Airport,50.11389923095703,-91.9052963256836,1258,NA,CA,CA-ON,Sioux Lookout,yes,CYXL,YXL,NA,NA,https://en.wikipedia.org/wiki/Sioux_Lookout_Airport,NA
1962,CYXN,medium_airport,Whale Cove Airport,62.24000167849999,-92.59809875490001,40,NA,CA,CA-NU,Whale Cove,yes,CYXN,YXN,NA,NA,https://en.wikipedia.org/wiki/Whale_Cove_Airport,NA
1963,CYXP,medium_airport,Pangnirtung Airport,66.1449966431,-65.71360015869999,75,NA,CA,CA-NU,Pangnirtung,yes,CYXP,YXP,NA,NA,https://en.wikipedia.org/wiki/Pangnirtung_Airport,NA
1966,CYXS,medium_airport,Prince George Airport,53.8894004822,-122.679000854,2267,NA,CA,CA-BC,Prince George,yes,CYXS,YXS,NA,NA,https://en.wikipedia.org/wiki/Prince_George_Airport,NA
1967,CYXT,medium_airport,Northwest Regional Airport Terrace-Kitimat,54.468498,-128.576009,713,NA,CA,CA-BC,Terrace,yes,CYXT,YXT,NA,NA,https://en.wikipedia.org/wiki/Terrace_Airport,NA
1968,CYXU,medium_airport,London Airport,43.035599,-81.1539,912,NA,CA,CA-ON,London,yes,CYXU,YXU,NA,http://www.londonairport.on.ca/,https://en.wikipedia.org/wiki/London_International_Airport,NA
1969,CYXX,medium_airport,Abbotsford Airport,49.025299072265625,-122.36100006103516,195,NA,CA,CA-BC,Abbotsford,yes,CYXX,YXX,NA,http://www.abbotsfordairport.ca/,https://en.wikipedia.org/wiki/Abbotsford_International_Airport,NA
